event_id,session_id,event_type,timestamp
38676,6576,video_completed,2025-01-09 10:19:59.196309
38677,4861,lesson_completed,2025-12-22 09:17:24.251208
38678,326,lesson_completed,2025-08-22 08:52:11.519662
38679,7376,quiz_submitted,2025-08-16 00:34:27.750508
38680,11255,lesson_completed,2025-02-15 10:23:17.402288
38681,13902,lesson_completed,2025-01-20 19:13:40.965515
38682,8621,quiz_submitted,2025-05-23 19:46:34.500734
38683,13145,quiz_submitted,2025-04-11 22:24:22.767415
38684,5347,quiz_submitted,2025-01-17 12:17:07.044832
38685,13387,video_completed,2025-10-24 01:33:23.304878
38686,712,lesson_started,2025-05-28 04:00:44.729940
38687,10185,doubt_raised,2025-05-19 11:13:35.468214
38688,9004,lesson_completed,2025-08-08 11:36:21.618709
38689,8742,lesson_completed,2025-04-08 18:07:24.475750
38690,3235,lesson_started,2025-10-30 20:11:18.599780
38691,4525,quiz_submitted,2025-09-25 08:51:19.710823
38692,12464,lesson_started,2025-10-18 07:29:51.530270
38693,7873,lesson_completed,2025-12-08 07:13:43.412363
38694,14404,video_completed,2025-03-21 20:30:52.122172
38695,5909,quiz_submitted,2025-04-05 19:46:06.834275
38696,9845,quiz_submitted,2025-12-04 15:53:34.570061
38697,13624,quiz_submitted,2025-11-30 16:41:04.857548
38698,3331,quiz_submitted,2025-12-26 05:30:57.286586
38699,3579,lesson_started,2025-07-09 15:12:57.306805
38700,9127,lesson_started,2025-08-07 10:22:04.551206
38701,9425,video_completed,2025-05-16 12:42:57.557469
38702,2183,lesson_started,2025-09-01 16:15:48.912034
38703,1270,doubt_raised,2025-12-23 07:33:06.416477
38704,1343,doubt_raised,2025-07-12 06:35:31.276045
38705,14617,lesson_started,2025-06-24 02:46:30.570097
38706,8078,quiz_submitted,2025-11-23 10:00:39.597824
38707,564,lesson_completed,2025-10-25 09:02:41.572872
38708,6351,lesson_completed,2025-11-07 03:02:21.972351
38709,8237,quiz_submitted,2025-07-05 06:44:39.948441
38710,1866,doubt_raised,2025-05-30 06:40:34.365437
38711,4213,doubt_raised,2025-05-11 23:00:50.179641
38712,10283,quiz_submitted,2025-09-22 08:39:31.685123
38713,13829,video_completed,2025-02-15 05:41:49.084952
38714,3459,quiz_submitted,2025-12-19 22:55:26.547649
38715,7620,lesson_completed,2025-01-10 05:44:00.043329
38716,228,lesson_completed,2025-02-14 02:18:16.570644
38717,1441,lesson_started,2025-09-20 22:15:20.220980
38718,170,lesson_completed,2025-09-26 17:52:24.528863
38719,13878,video_completed,2025-12-06 06:41:48.108244
38720,868,quiz_submitted,2025-06-10 09:47:20.050332
38721,10924,video_completed,2025-10-27 10:55:35.902458
38722,9868,lesson_started,2025-01-30 09:38:57.663636
38723,9786,lesson_started,2025-06-12 11:39:00.836801
38724,8919,quiz_submitted,2025-09-12 02:16:25.256168
38725,1595,lesson_completed,2025-09-22 07:44:48.794630
38726,3547,video_completed,2025-08-01 04:45:29.058438
38727,13956,lesson_completed,2025-08-13 21:09:01.117823
38728,8335,lesson_started,2025-05-29 11:03:22.096321
38729,5882,lesson_started,2025-02-20 05:20:44.233109
38730,10573,doubt_raised,2025-07-23 09:50:30.780466
38731,12118,lesson_completed,2025-03-04 11:13:50.795851
38732,9957,doubt_raised,2025-09-07 12:42:08.609863
38733,621,lesson_started,2025-02-11 22:19:06.653012
38734,1186,quiz_submitted,2025-04-12 15:09:55.545404
38735,12623,lesson_completed,2025-11-28 04:19:41.795825
38736,5950,lesson_started,2025-02-25 10:28:35.893685
38737,8470,lesson_started,2025-05-04 15:11:47.066180
38738,2845,lesson_started,2025-05-06 12:34:17.785776
38739,2139,video_completed,2025-01-24 15:20:46.039172
38740,2715,lesson_completed,2025-04-03 12:36:45.754385
38741,10493,lesson_started,2025-10-06 12:02:46.447771
38742,6782,lesson_started,2025-07-27 10:00:50.949450
38743,13727,lesson_started,2025-04-27 11:50:41.678642
38744,8824,video_completed,2025-04-03 04:25:17.311383
38745,11809,lesson_started,2025-08-03 22:03:25.536404
38746,8085,lesson_started,2025-09-01 01:11:53.829685
38747,4233,lesson_completed,2025-12-16 09:23:46.207679
38748,1122,lesson_started,2025-08-05 23:30:47.216800
38749,12642,lesson_completed,2025-07-11 22:40:56.408271
38750,14132,lesson_started,2025-09-07 20:22:07.028479
38751,10060,video_completed,2025-10-04 08:42:30.183054
38752,11654,video_completed,2025-03-15 16:07:20.124979
38753,2519,lesson_completed,2025-04-27 22:57:39.845044
38754,13365,quiz_submitted,2025-01-01 05:57:37.118663
38755,5640,lesson_started,2025-11-18 15:42:18.463965
38756,9118,video_completed,2025-09-03 09:53:59.991052
38757,3091,doubt_raised,2025-08-11 16:28:16.009047
38758,3190,quiz_submitted,2025-08-10 03:48:32.254748
38759,7251,video_completed,2025-05-02 22:40:33.297874
38760,7386,lesson_completed,2025-03-22 21:38:45.181318
38761,14381,quiz_submitted,2025-02-02 03:05:20.416502
38762,664,lesson_completed,2025-06-27 17:54:09.002185
38763,7567,lesson_started,2025-05-09 17:54:08.943227
38764,10240,lesson_completed,2025-12-11 07:55:42.047454
38765,1710,lesson_completed,2025-02-08 06:09:53.895187
38766,7550,video_completed,2025-04-28 21:18:16.089054
38767,6962,doubt_raised,2025-01-09 04:35:54.896757
38768,11361,quiz_submitted,2025-12-06 00:00:28.255480
38769,9341,quiz_submitted,2025-11-02 23:28:12.744157
38770,6695,lesson_completed,2025-12-22 12:08:20.697014
38771,3317,quiz_submitted,2025-11-30 00:36:50.432908
38772,10416,lesson_started,2025-11-24 07:48:38.741203
38773,3520,lesson_started,2025-01-24 00:19:50.846721
38774,907,doubt_raised,2025-02-25 21:37:19.974389
38775,13635,lesson_started,2025-11-28 13:37:36.566837
38776,12254,lesson_completed,2025-04-26 03:47:21.279420
38777,8642,lesson_completed,2025-05-30 20:54:39.513274
38778,10447,quiz_submitted,2025-07-14 09:40:19.415328
38779,3941,lesson_completed,2025-08-15 15:32:53.248765
38780,5503,doubt_raised,2025-02-04 08:33:53.248245
38781,670,video_completed,2025-12-07 21:31:55.444203
38782,6737,quiz_submitted,2025-05-23 19:55:23.037622
38783,4626,lesson_started,2025-04-24 20:02:50.409758
38784,12083,lesson_started,2025-07-29 20:32:06.158563
38785,12224,lesson_completed,2025-07-10 19:44:38.037590
38786,10196,lesson_started,2025-07-02 01:45:25.214184
38787,10183,video_completed,2025-01-07 11:13:00.182221
38788,2719,video_completed,2025-05-21 11:26:59.670110
38789,8693,lesson_started,2025-11-20 04:38:06.281316
38790,12526,lesson_started,2025-07-07 17:03:57.826425
38791,13201,lesson_completed,2025-04-10 08:47:29.962254
38792,10505,quiz_submitted,2025-01-15 07:26:12.557240
38793,7486,video_completed,2025-12-01 04:20:55.814144
38794,5593,video_completed,2025-05-17 19:24:38.612043
38795,8560,lesson_started,2025-02-18 22:06:39.644466
38796,6807,video_completed,2025-10-08 17:27:33.669818
38797,4016,quiz_submitted,2025-08-15 16:22:59.118747
38798,6809,lesson_completed,2025-03-19 13:29:14.606903
38799,13336,lesson_completed,2025-05-24 08:34:06.931003
38800,11331,lesson_completed,2025-04-11 03:22:49.290582
38801,4605,doubt_raised,2025-07-31 11:37:27.957850
38802,2013,quiz_submitted,2025-04-09 17:24:08.425854
38803,2973,lesson_started,2025-09-16 02:51:05.888932
38804,1441,video_completed,2025-09-20 22:19:50.671486
38805,3973,quiz_submitted,2025-10-20 05:08:32.011891
38806,7436,video_completed,2025-10-22 05:02:03.247344
38807,11500,quiz_submitted,2025-07-28 22:33:53.651530
38808,13535,quiz_submitted,2025-02-08 19:06:34.190311
38809,12205,video_completed,2025-09-23 10:47:38.420445
38810,12061,lesson_completed,2025-03-20 08:47:53.610739
38811,12096,lesson_completed,2025-05-25 06:58:47.997001
38812,5179,lesson_started,2025-09-04 10:08:03.562808
38813,10394,lesson_completed,2025-05-06 04:26:28.402701
38814,4009,quiz_submitted,2025-05-26 15:21:00.555583
38815,3895,lesson_completed,2025-02-15 10:19:18.074137
38816,10547,quiz_submitted,2025-11-15 05:11:42.464899
38817,13930,video_completed,2025-08-23 11:10:04.774402
38818,5165,lesson_completed,2025-06-04 15:20:13.743532
38819,8524,lesson_completed,2025-07-26 23:31:06.629245
38820,14768,lesson_started,2025-12-08 05:33:52.890174
38821,9686,quiz_submitted,2025-09-16 08:14:12.874299
38822,13975,doubt_raised,2025-08-08 03:13:08.906086
38823,13788,doubt_raised,2025-02-02 10:05:55.902503
38824,4943,lesson_completed,2025-04-06 13:48:12.302208
38825,2829,video_completed,2025-04-13 04:21:36.138504
38826,8613,quiz_submitted,2025-06-08 18:43:55.923475
38827,927,lesson_started,2025-09-02 22:30:49.774027
38828,1122,quiz_submitted,2025-08-05 23:20:41.182574
38829,5567,quiz_submitted,2025-03-05 13:14:13.440486
38830,7810,lesson_started,2025-01-21 05:10:09.720235
38831,1721,doubt_raised,2025-12-03 02:57:49.190752
38832,9877,quiz_submitted,2025-05-18 06:43:48.310567
38833,9195,lesson_completed,2025-05-02 23:43:40.363694
38834,1542,video_completed,2025-11-02 13:16:20.413372
38835,13846,lesson_completed,2025-08-31 19:04:51.894482
38836,6412,lesson_started,2025-10-23 09:44:05.467835
38837,135,quiz_submitted,2025-04-07 13:17:19.059685
38838,7546,doubt_raised,2025-12-10 05:31:37.140053
38839,664,lesson_completed,2025-06-27 17:38:41.916809
38840,14772,quiz_submitted,2025-09-27 09:32:17.474725
38841,5321,lesson_started,2025-03-20 12:41:57.182195
38842,980,doubt_raised,2025-06-12 18:14:19.282771
38843,6056,doubt_raised,2025-10-11 03:17:06.067472
38844,5319,doubt_raised,2025-02-04 06:34:20.607515
38845,12159,lesson_completed,2025-02-12 16:58:50.446306
38846,6421,doubt_raised,2025-03-06 16:13:50.088589
38847,11175,video_completed,2025-06-05 05:11:59.721191
38848,9407,lesson_started,2025-04-15 16:45:21.949166
38849,12902,video_completed,2025-03-26 17:21:32.770767
38850,8589,quiz_submitted,2025-12-16 18:55:13.298547
38851,3520,doubt_raised,2025-01-23 23:41:34.681702
38852,3244,quiz_submitted,2025-03-20 14:12:20.208773
38853,7179,quiz_submitted,2025-03-20 09:25:58.462215
38854,3118,lesson_started,2025-03-24 01:58:13.775384
38855,4960,lesson_started,2025-04-18 00:25:10.751033
38856,1819,lesson_completed,2025-09-07 09:12:09.868686
38857,9118,lesson_completed,2025-09-03 09:20:56.552048
38858,1092,video_completed,2025-08-04 21:18:19.312732
38859,2369,lesson_started,2025-06-16 15:33:38.056312
38860,5328,lesson_completed,2025-10-10 21:40:41.788204
38861,13381,lesson_started,2025-11-27 22:42:18.643975
38862,8824,lesson_started,2025-04-03 04:43:58.194722
38863,1812,quiz_submitted,2025-01-07 21:00:56.532894
38864,11247,lesson_completed,2025-06-26 08:52:59.495621
38865,5088,doubt_raised,2025-07-29 02:54:30.676133
38866,507,quiz_submitted,2025-05-21 00:09:17.729018
38867,10035,lesson_completed,2025-04-11 11:00:06.084344
38868,1990,lesson_started,2025-09-30 03:50:10.996500
38869,14182,doubt_raised,2025-03-16 23:38:57.808035
38870,2634,lesson_started,2025-10-28 18:09:17.252311
38871,2592,video_completed,2025-03-08 08:58:29.638383
38872,1506,lesson_started,2025-05-24 10:58:50.072305
38873,10606,video_completed,2025-03-27 23:47:06.728386
38874,8194,lesson_started,2025-02-24 22:52:20.909545
38875,12125,lesson_completed,2025-09-30 00:40:23.278133
38876,10114,lesson_started,2025-06-06 08:04:31.268785
38877,8320,lesson_completed,2025-09-30 11:24:44.860886
38878,3553,quiz_submitted,2025-04-22 14:25:09.915193
38879,13009,video_completed,2025-02-06 04:47:53.126196
38880,6648,doubt_raised,2025-03-08 18:00:22.401080
38881,7833,lesson_completed,2025-06-29 15:44:38.421389
38882,11395,lesson_started,2025-03-02 00:55:55.408304
38883,6131,video_completed,2025-04-24 09:39:17.525987
38884,7412,lesson_started,2025-06-14 09:12:18.047607
38885,14304,lesson_started,2025-08-19 17:54:46.042245
38886,3732,video_completed,2025-06-25 01:52:30.963750
38887,12679,quiz_submitted,2025-07-21 17:56:06.094083
38888,9202,video_completed,2025-12-15 05:54:08.139835
38889,11190,doubt_raised,2025-02-11 16:18:22.181908
38890,6950,lesson_started,2025-07-11 00:53:21.690135
38891,73,lesson_completed,2025-06-16 15:25:27.968903
38892,12393,lesson_started,2025-09-05 19:17:54.619734
38893,10360,lesson_started,2025-01-05 11:59:12.104518
38894,7190,lesson_completed,2025-04-18 23:22:40.292748
38895,14040,lesson_completed,2025-03-11 09:20:54.095838
38896,8055,quiz_submitted,2025-01-04 04:35:14.828135
38897,4392,lesson_started,2025-01-11 11:05:45.816759
38898,4338,lesson_started,2025-04-17 09:36:50.571193
38899,1737,quiz_submitted,2025-05-29 02:13:26.312890
38900,1514,lesson_started,2025-06-26 21:17:28.454063
38901,2561,lesson_started,2025-07-15 16:42:34.052686
38902,2106,video_completed,2025-03-16 16:20:30.067788
38903,3681,lesson_started,2025-05-04 17:22:57.048530
38904,1928,quiz_submitted,2025-08-12 16:35:08.220757
38905,2113,lesson_started,2025-06-12 08:48:20.121357
38906,14954,quiz_submitted,2025-08-19 19:56:03.647526
38907,10482,video_completed,2025-03-14 07:55:59.616678
38908,42,video_completed,2025-07-20 22:36:12.824961
38909,10353,lesson_completed,2025-08-05 06:09:33.388724
38910,852,quiz_submitted,2025-11-07 00:28:53.667820
38911,4640,lesson_started,2025-03-04 12:28:14.932997
38912,13992,lesson_started,2025-06-14 01:36:35.870487
38913,7517,quiz_submitted,2025-02-14 02:43:22.496522
38914,7849,doubt_raised,2025-04-07 02:41:48.259756
38915,9073,quiz_submitted,2025-01-21 10:28:02.496596
38916,9454,doubt_raised,2025-02-08 16:36:03.553551
38917,4923,video_completed,2025-04-11 17:41:35.148217
38918,1290,quiz_submitted,2025-05-02 20:34:29.560891
38919,8648,quiz_submitted,2025-10-26 02:15:27.675781
38920,6698,quiz_submitted,2025-12-14 08:20:55.560609
38921,9969,video_completed,2025-01-24 00:47:59.193833
38922,13713,lesson_started,2025-04-13 02:37:03.222086
38923,11143,lesson_completed,2025-11-20 08:33:03.144130
38924,4468,lesson_started,2025-01-26 02:03:54.816307
38925,3658,lesson_completed,2025-04-23 12:45:24.296541
38926,7311,lesson_completed,2025-12-22 08:41:34.290778
38927,5684,doubt_raised,2025-12-10 16:05:12.327333
38928,2883,lesson_started,2025-06-04 07:37:55.916423
38929,11153,lesson_completed,2025-10-20 05:28:40.675390
38930,3887,doubt_raised,2025-02-26 08:22:24.877486
38931,5574,lesson_completed,2025-11-18 08:20:39.063273
38932,9131,lesson_completed,2025-06-14 01:48:45.290563
38933,12392,lesson_completed,2025-10-08 15:02:49.789404
38934,5825,quiz_submitted,2025-05-05 12:20:07.811175
38935,13922,lesson_completed,2025-05-15 06:04:45.769936
38936,4687,lesson_completed,2025-05-16 16:23:58.785332
38937,2984,quiz_submitted,2025-09-01 08:55:47.348943
38938,444,quiz_submitted,2025-09-03 09:06:37.444982
38939,13460,quiz_submitted,2025-04-12 11:53:27.160427
38940,12622,lesson_started,2025-12-15 00:56:26.347415
38941,11029,video_completed,2025-02-18 19:06:14.435712
38942,5155,quiz_submitted,2025-04-09 08:26:13.677399
38943,6531,quiz_submitted,2025-06-30 12:19:22.168482
38944,10460,lesson_completed,2025-10-02 21:26:07.175178
38945,429,video_completed,2025-03-10 14:22:10.733488
38946,4445,quiz_submitted,2025-05-02 13:53:13.149164
38947,9380,video_completed,2025-04-07 11:33:15.109507
38948,439,lesson_completed,2025-08-24 04:34:22.507132
38949,9511,quiz_submitted,2025-09-24 18:01:20.226378
38950,11392,lesson_started,2025-09-26 23:48:52.057165
38951,3494,quiz_submitted,2025-02-27 12:06:32.306226
38952,5101,lesson_started,2025-07-28 22:33:11.056235
38953,5690,video_completed,2025-04-16 19:52:00.330782
38954,3222,video_completed,2025-05-04 23:18:01.554215
38955,5456,quiz_submitted,2025-12-26 21:35:38.729647
38956,2156,lesson_started,2025-05-24 08:34:29.223439
38957,1968,video_completed,2025-01-04 13:23:37.225874
38958,10505,video_completed,2025-01-15 06:40:57.769855
38959,9377,quiz_submitted,2025-03-14 10:30:56.219172
38960,7947,lesson_started,2025-10-02 08:00:14.384454
38961,535,lesson_completed,2025-08-03 04:29:07.489179
38962,7487,lesson_started,2025-02-02 09:01:49.770586
38963,8849,video_completed,2025-02-23 20:25:20.366284
38964,11762,quiz_submitted,2025-11-15 08:58:41.190730
38965,3987,lesson_started,2025-12-24 01:02:42.082208
38966,12469,lesson_completed,2025-11-16 13:43:18.282470
38967,9215,video_completed,2025-05-07 19:27:50.502669
38968,5568,quiz_submitted,2025-09-20 19:40:24.163956
38969,12037,lesson_started,2025-12-24 18:10:33.836706
38970,1161,video_completed,2025-04-23 20:58:08.653604
38971,13537,lesson_completed,2025-02-10 13:01:26.605318
38972,7352,quiz_submitted,2025-08-12 09:21:22.407570
38973,2918,lesson_started,2025-02-06 19:06:20.611963
38974,12806,quiz_submitted,2025-09-04 12:30:34.872916
38975,10216,quiz_submitted,2025-03-21 23:49:45.100928
38976,8431,doubt_raised,2025-06-29 02:00:16.243245
38977,9446,lesson_started,2025-10-26 02:12:38.846932
38978,4064,lesson_started,2025-02-04 22:40:09.305539
38979,3166,video_completed,2025-06-27 23:25:54.803534
38980,7847,lesson_completed,2025-05-08 02:26:22.791549
38981,14802,lesson_started,2025-07-08 09:40:50.229205
38982,6792,lesson_started,2025-01-25 16:23:26.217153
38983,6443,lesson_started,2025-08-03 04:46:10.606816
38984,2148,lesson_started,2025-04-28 21:26:04.334065
38985,1875,doubt_raised,2025-12-28 05:16:54.591079
38986,1880,lesson_completed,2025-03-14 09:25:19.538561
38987,11713,video_completed,2025-06-14 17:59:03.479412
38988,14402,quiz_submitted,2025-05-29 23:10:02.529203
38989,4714,quiz_submitted,2025-06-25 13:35:01.207503
38990,8925,quiz_submitted,2025-02-17 21:02:51.329020
38991,5384,video_completed,2025-08-28 00:24:24.859281
38992,8336,quiz_submitted,2025-09-15 21:13:35.880025
38993,6524,lesson_started,2025-10-01 14:21:24.300741
38994,3415,quiz_submitted,2025-07-23 01:14:53.513593
38995,202,doubt_raised,2025-03-20 22:06:00.095432
38996,6575,video_completed,2025-05-22 03:32:41.968360
38997,6508,lesson_started,2025-07-25 11:03:54.773505
38998,1591,lesson_started,2025-08-22 13:19:31.057902
38999,4389,lesson_completed,2025-07-15 14:58:21.496390
39000,365,lesson_completed,2025-07-03 05:19:41.928986
39001,1939,lesson_completed,2025-06-14 14:59:12.677480
39002,9237,lesson_completed,2025-08-03 11:30:21.546205
39003,7804,lesson_started,2025-10-15 10:29:17.172434
39004,8994,doubt_raised,2025-07-08 12:31:40.979651
39005,14630,lesson_completed,2025-06-19 21:38:45.723248
39006,10938,lesson_completed,2025-08-07 14:31:26.184940
39007,2053,quiz_submitted,2025-09-29 02:23:48.183090
39008,5201,video_completed,2025-11-11 16:59:01.754578
39009,5732,lesson_started,2025-05-19 04:57:20.516205
39010,12795,lesson_started,2025-10-18 20:33:04.848137
39011,5534,quiz_submitted,2025-10-29 18:41:25.864673
39012,13287,lesson_started,2025-06-29 09:40:07.999640
39013,1449,lesson_completed,2025-12-26 21:44:19.082621
39014,3889,quiz_submitted,2025-08-11 19:48:43.609248
39015,3614,quiz_submitted,2025-08-07 21:45:42.855202
39016,9842,video_completed,2025-07-05 02:58:04.304894
39017,9058,doubt_raised,2025-11-05 08:58:09.855537
39018,10381,lesson_started,2025-11-10 06:31:52.259969
39019,14096,lesson_started,2025-12-07 16:51:09.203809
39020,2807,quiz_submitted,2025-02-19 00:42:25.808991
39021,7822,lesson_started,2025-06-07 14:00:55.735611
39022,1715,lesson_started,2025-11-29 01:49:17.077082
39023,13892,quiz_submitted,2025-04-04 14:21:08.241343
39024,10948,lesson_started,2025-04-26 00:38:29.189392
39025,5731,quiz_submitted,2025-01-11 16:17:17.238624
39026,7691,lesson_completed,2025-03-02 22:36:35.813734
39027,1445,quiz_submitted,2025-05-13 04:03:11.409048
39028,8983,lesson_completed,2025-09-22 08:05:16.214194
39029,13898,video_completed,2025-07-12 21:03:59.439543
39030,5525,lesson_started,2025-12-02 09:15:57.010297
39031,12020,lesson_completed,2025-09-03 17:09:30.427209
39032,7137,quiz_submitted,2025-06-24 22:38:34.838872
39033,9912,quiz_submitted,2025-04-09 05:03:25.724610
39034,4266,lesson_started,2025-11-12 07:10:27.718810
39035,428,lesson_started,2025-10-14 19:54:08.244542
39036,13324,doubt_raised,2025-01-21 09:12:19.614408
39037,5409,lesson_started,2025-05-09 13:57:31.507229
39038,6030,lesson_started,2025-02-14 23:03:19.134617
39039,9438,lesson_started,2025-03-22 19:07:30.339415
39040,4790,video_completed,2025-04-29 06:33:51.502519
39041,8549,lesson_started,2025-08-21 05:29:43.837515
39042,1441,quiz_submitted,2025-09-20 21:56:41.727815
39043,2445,lesson_started,2025-05-04 05:10:59.868256
39044,9037,doubt_raised,2025-10-08 00:33:52.431380
39045,8139,lesson_completed,2025-02-08 01:32:17.006485
39046,12886,lesson_started,2025-07-26 15:02:15.801649
39047,524,quiz_submitted,2025-07-10 08:33:02.876063
39048,1968,lesson_started,2025-01-04 14:22:49.974446
39049,1463,lesson_started,2025-09-16 06:59:05.463940
39050,9836,quiz_submitted,2025-10-10 06:30:45.208619
39051,4835,lesson_started,2025-03-26 09:52:25.481340
39052,13,lesson_started,2025-10-03 14:05:39.524510
39053,8644,quiz_submitted,2025-02-16 17:20:10.437470
39054,11061,lesson_started,2025-11-22 03:01:05.585188
39055,11944,quiz_submitted,2025-04-13 23:29:40.332312
39056,4135,lesson_completed,2025-01-26 17:32:55.253893
39057,12003,lesson_completed,2025-10-01 15:59:16.511554
39058,10626,lesson_completed,2025-12-06 09:57:38.401366
39059,8211,video_completed,2025-07-18 14:46:02.357216
39060,7491,quiz_submitted,2025-07-03 03:51:39.012404
39061,6370,lesson_started,2025-08-08 16:06:33.337404
39062,14594,lesson_started,2025-09-28 08:13:54.181627
39063,1863,quiz_submitted,2025-04-09 18:39:06.963098
39064,11126,lesson_started,2025-12-24 17:36:46.620460
39065,9505,video_completed,2025-03-20 05:52:05.233819
39066,12019,lesson_started,2025-02-21 19:17:22.983382
39067,615,lesson_completed,2025-05-27 07:08:20.063629
39068,5327,lesson_started,2025-03-24 20:54:05.945052
39069,2908,doubt_raised,2025-05-25 08:07:16.724262
39070,5564,lesson_started,2025-06-28 22:03:44.094638
39071,2432,quiz_submitted,2025-11-10 14:27:55.483736
39072,7017,lesson_completed,2025-02-13 13:43:31.180374
39073,5567,lesson_started,2025-03-05 13:52:23.996682
39074,11203,quiz_submitted,2025-07-24 10:18:23.718429
39075,494,lesson_started,2025-05-25 06:03:50.747361
39076,925,lesson_started,2025-01-16 07:18:09.770063
39077,14356,lesson_completed,2025-01-06 10:05:05.088994
39078,3018,doubt_raised,2025-12-16 22:19:08.101331
39079,7192,quiz_submitted,2025-06-18 06:25:52.360856
39080,14356,doubt_raised,2025-01-06 10:35:11.992173
39081,14454,video_completed,2025-01-29 01:08:36.379144
39082,10514,lesson_started,2025-01-12 07:14:16.808406
39083,2753,lesson_completed,2025-09-02 19:34:00.574780
39084,13513,lesson_started,2025-11-04 23:08:08.833888
39085,3183,quiz_submitted,2025-05-03 02:58:15.203156
39086,3521,quiz_submitted,2025-01-01 16:20:08.722635
39087,9768,lesson_completed,2025-03-01 12:39:17.258780
39088,6858,lesson_completed,2025-01-15 22:32:05.919490
39089,1810,lesson_started,2025-09-04 18:33:27.925342
39090,2219,video_completed,2025-07-27 07:21:46.931497
39091,11535,lesson_completed,2025-01-11 17:30:58.198583
39092,414,lesson_started,2025-05-15 21:58:39.187904
39093,14377,lesson_started,2025-10-09 04:20:00.159283
39094,2525,lesson_started,2025-01-13 01:08:55.055942
39095,10495,quiz_submitted,2025-03-12 07:55:46.913904
39096,14368,video_completed,2025-01-18 05:26:38.290418
39097,380,video_completed,2025-08-15 10:45:19.207754
39098,14497,lesson_completed,2025-05-21 13:43:16.672431
39099,2459,lesson_started,2025-05-28 10:48:36.065738
39100,12554,doubt_raised,2025-05-12 09:15:27.884161
39101,14332,lesson_completed,2025-08-25 11:42:21.213855
39102,9260,quiz_submitted,2025-06-24 17:45:52.341949
39103,6405,doubt_raised,2025-01-13 14:28:41.602942
39104,12293,lesson_started,2025-07-12 08:49:14.932311
39105,1973,quiz_submitted,2025-01-21 09:07:09.241758
39106,8067,lesson_started,2025-02-06 15:20:46.054902
39107,6875,doubt_raised,2025-07-05 11:17:39.603671
39108,6725,quiz_submitted,2025-03-27 14:12:40.182837
39109,10566,lesson_started,2025-04-30 17:21:54.788094
39110,4232,doubt_raised,2025-11-08 15:26:53.454792
39111,7699,doubt_raised,2025-05-27 08:25:14.420240
39112,13426,lesson_started,2025-11-21 23:46:14.785993
39113,4053,lesson_completed,2025-05-28 09:08:41.297455
39114,7680,video_completed,2025-09-26 00:48:17.461987
39115,7563,video_completed,2025-10-31 21:40:51.894079
39116,8699,lesson_started,2025-04-30 04:20:56.543104
39117,6365,lesson_completed,2025-11-29 13:15:15.394392
39118,14879,lesson_completed,2025-12-07 11:06:16.923783
39119,1135,quiz_submitted,2025-10-22 02:59:25.778447
39120,8513,lesson_completed,2025-11-10 07:30:27.223290
39121,4842,lesson_started,2025-04-02 18:45:45.812915
39122,3117,lesson_started,2025-11-27 00:11:47.911783
39123,5715,quiz_submitted,2025-08-24 03:21:47.441020
39124,8712,lesson_started,2025-03-09 21:19:59.375638
39125,12504,lesson_completed,2025-01-22 01:35:18.340663
39126,10542,video_completed,2025-06-10 07:48:59.626490
39127,7196,video_completed,2025-03-01 09:00:11.741420
39128,9146,video_completed,2025-03-04 06:32:23.635568
39129,10245,lesson_started,2025-08-21 19:36:59.607886
39130,3662,lesson_completed,2025-07-02 08:50:25.694482
39131,5725,lesson_completed,2025-06-10 07:41:42.888144
39132,6991,lesson_completed,2025-02-23 10:34:58.994637
39133,13648,lesson_completed,2025-12-27 13:05:38.619883
39134,834,lesson_completed,2025-03-11 21:00:17.549743
39135,10753,lesson_completed,2025-09-27 07:59:37.285609
39136,2927,lesson_completed,2025-08-07 22:11:36.944037
39137,10806,lesson_started,2025-05-31 18:12:41.360847
39138,10439,lesson_started,2025-01-10 19:52:22.122586
39139,14690,lesson_completed,2025-11-04 21:48:18.248555
39140,5916,quiz_submitted,2025-12-21 14:25:20.708883
39141,2154,lesson_completed,2025-11-16 19:10:23.143079
39142,8593,lesson_started,2025-05-28 23:46:38.626338
39143,3896,lesson_completed,2025-05-26 00:24:04.782463
39144,10105,lesson_completed,2025-03-02 23:36:20.582425
39145,9381,lesson_started,2025-06-16 16:58:36.554233
39146,6548,lesson_completed,2025-12-11 12:36:12.270414
39147,541,doubt_raised,2025-07-10 06:46:00.720968
39148,11315,quiz_submitted,2025-01-09 17:18:46.063257
39149,4887,video_completed,2025-01-02 22:06:14.238713
39150,10573,lesson_started,2025-07-23 10:53:56.201537
39151,8479,lesson_started,2025-10-03 01:33:38.844781
39152,10900,lesson_completed,2025-05-29 18:44:47.333620
39153,3853,doubt_raised,2025-09-11 20:17:07.744128
39154,13661,video_completed,2025-04-20 13:54:24.505281
39155,1446,video_completed,2025-10-27 02:31:10.598430
39156,1214,lesson_started,2025-09-26 07:39:14.876730
39157,2441,quiz_submitted,2025-11-23 20:57:52.640936
39158,5803,video_completed,2025-10-22 11:29:22.017965
39159,11200,video_completed,2025-09-21 12:19:18.226441
39160,13950,quiz_submitted,2025-11-04 16:02:14.059161
39161,12798,lesson_started,2025-12-08 20:30:23.460952
39162,13776,doubt_raised,2025-09-13 22:04:30.691283
39163,5897,lesson_completed,2025-06-09 04:21:14.685488
39164,4515,lesson_completed,2025-10-08 22:44:35.913650
